"user","tournament","category","attemptNumber","questions","responses","startTime","endTime","score","RQM_score","timeTaken","expectedTime","completed","_id","__v"
"660161af451e8641829f6113","670c2dc83072f565c25f7022","technology",2,"[""670d561cdc9a3092b38e9760"",""67114abc3cda8e063eee946d"",""67114abb3cda8e063eee945a"",""670ea7640795b442f614b063"",""670d561edc9a3092b38e9782""]","[{""questionId"":""670d561cdc9a3092b38e9760"",""userAnswer"":""670d561cdc9a3092b38e9762"",""isCorrect"":true,""_id"":""671532eaa2ce13f674a359b7""},{""questionId"":""67114abc3cda8e063eee946d"",""userAnswer"":""67114abc3cda8e063eee946f"",""isCorrect"":true,""_id"":""671532eaa2ce13f674a359b8""},{""questionId"":""67114abb3cda8e063eee945a"",""userAnswer"":""67114abb3cda8e063eee945b"",""isCorrect"":false,""_id"":""671532eaa2ce13f674a359b9""},{""questionId"":""670ea7640795b442f614b063"",""userAnswer"":""670ea7640795b442f614b067"",""isCorrect"":true,""_id"":""671532eaa2ce13f674a359ba""},{""questionId"":""670d561edc9a3092b38e9782"",""userAnswer"":""670d561edc9a3092b38e9784"",""isCorrect"":false,""_id"":""671532eaa2ce13f674a359bb""}]","2024-10-20T16:42:04.065Z","2024-10-20T16:43:04.065Z",3,61,6,33,true,"671532dca2ce13f674a35968",1
"660161af451e8641829f6113","670c2dc83072f565c25f7022","current affairs",2,"[""671255f03cda8e063e0b1439"",""671256053cda8e063e0b150c"",""671255ed3cda8e063e0b1413"",""671255e23cda8e063e0b1379"",""671255dc3cda8e063e0b1303""]","[{""questionId"":""671255f03cda8e063e0b1439"",""userAnswer"":""671255f03cda8e063e0b143d"",""isCorrect"":false,""_id"":""6715334ca2ce13f674a35b00""},{""questionId"":""671256053cda8e063e0b150c"",""userAnswer"":""671256053cda8e063e0b150f"",""isCorrect"":false,""_id"":""6715334ca2ce13f674a35b01""},{""questionId"":""671255ed3cda8e063e0b1413"",""userAnswer"":""671255ed3cda8e063e0b1415"",""isCorrect"":true,""_id"":""6715334ca2ce13f674a35b02""},{""questionId"":""671255e23cda8e063e0b1379"",""userAnswer"":""671255e23cda8e063e0b137b"",""isCorrect"":false,""_id"":""6715334ca2ce13f674a35b03""},{""questionId"":""671255dc3cda8e063e0b1303"",""userAnswer"":""671255dc3cda8e063e0b1306"",""isCorrect"":false,""_id"":""6715334ca2ce13f674a35b04""}]","2024-10-20T16:43:40.621Z","2024-10-20T16:44:40.621Z",1,20,8,28,true,"6715333ca2ce13f674a35ad7",1
"66f6d74b4d63eec9a889ea04","670c2dc83072f565c25f7022","sports",1,"[""670eaa280795b442f614b404"",""67114aeb3cda8e063eee9515"",""670eaa280795b442f614b3fe"",""670d5640dc9a3092b38e9c2b"",""670ff96df023f77d46319c9b""]","[{""questionId"":""670eaa280795b442f614b404"",""userAnswer"":""670eaa280795b442f614b408"",""isCorrect"":false,""_id"":""671533f9a2ce13f674a35ed6""},{""questionId"":""67114aeb3cda8e063eee9515"",""userAnswer"":""67114aeb3cda8e063eee9516"",""isCorrect"":false,""_id"":""671533f9a2ce13f674a35ed7""},{""questionId"":""670eaa280795b442f614b3fe"",""userAnswer"":""670eaa280795b442f614b400"",""isCorrect"":false,""_id"":""671533f9a2ce13f674a35ed8""},{""questionId"":""670d5640dc9a3092b38e9c2b"",""userAnswer"":""670d5640dc9a3092b38e9c2d"",""isCorrect"":true,""_id"":""671533f9a2ce13f674a35ed9""},{""questionId"":""670ff96df023f77d46319c9b"",""userAnswer"":""670ff96df023f77d46319c9e"",""isCorrect"":true,""_id"":""671533f9a2ce13f674a35eda""}]","2024-10-20T16:46:30.028Z","2024-10-20T16:47:30.028Z",2,38,12,30,true,"671533e6a2ce13f674a35ec5",1
"66f6d74b4d63eec9a889ea04","670c2dc83072f565c25f7022","education",1,"[""67129d78152c3cf929afaa7e"",""670d57b1dc9a3092b38ea5e6"",""67129d78152c3cf929afaa84"",""67114be53cda8e063eee979a"",""670ea7e80795b442f614b118""]","[{""questionId"":""67129d78152c3cf929afaa7e"",""userAnswer"":""67129d78152c3cf929afaa80"",""isCorrect"":false,""_id"":""67153426a2ce13f674a35f66""},{""questionId"":""670d57b1dc9a3092b38ea5e6"",""userAnswer"":""670d57b1dc9a3092b38ea5e8"",""isCorrect"":true,""_id"":""67153426a2ce13f674a35f67""},{""questionId"":""67129d78152c3cf929afaa84"",""userAnswer"":""67129d78152c3cf929afaa86"",""isCorrect"":true,""_id"":""67153426a2ce13f674a35f68""},{""questionId"":""67114be53cda8e063eee979a"",""userAnswer"":""67114be53cda8e063eee979c"",""isCorrect"":true,""_id"":""67153426a2ce13f674a35f69""},{""questionId"":""670ea7e80795b442f614b118"",""userAnswer"":""670ea7e80795b442f614b119"",""isCorrect"":true,""_id"":""67153426a2ce13f674a35f6a""}]","2024-10-20T16:47:17.395Z","2024-10-20T16:48:17.395Z",4,85,10,30,true,"67153415a2ce13f674a35f47",1
"66f6d74b4d63eec9a889ea04","670c2dc83072f565c25f7022","technology",1,"[""670ea7650795b442f614b07b"",""67114abc3cda8e063eee946d"",""67129bd1152c3cf929afa7f0"",""670ff909f023f77d46319c00"",""67129bd1152c3cf929afa7de""]","[{""questionId"":""670ea7650795b442f614b07b"",""userAnswer"":""670ea7650795b442f614b07e"",""isCorrect"":true,""_id"":""6715345da2ce13f674a35fe9""},{""questionId"":""67114abc3cda8e063eee946d"",""userAnswer"":""67114abc3cda8e063eee9470"",""isCorrect"":false,""_id"":""6715345da2ce13f674a35fea""},{""questionId"":""67129bd1152c3cf929afa7f0"",""userAnswer"":""67129bd1152c3cf929afa7f2"",""isCorrect"":true,""_id"":""6715345da2ce13f674a35feb""},{""questionId"":""670ff909f023f77d46319c00"",""userAnswer"":""670ff909f023f77d46319c02"",""isCorrect"":true,""_id"":""6715345da2ce13f674a35fec""},{""questionId"":""67129bd1152c3cf929afa7de"",""userAnswer"":""67129bd1152c3cf929afa7e2"",""isCorrect"":false,""_id"":""6715345da2ce13f674a35fed""}]","2024-10-20T16:48:13.568Z","2024-10-20T16:49:13.568Z",3,65,9,33,true,"6715344da2ce13f674a35fd8",1
"66f6d74b4d63eec9a889ea04","670c2dc83072f565c25f7022","current affairs",1,"[""671255f03cda8e063e0b1439"",""671256033cda8e063e0b14fc"",""671256053cda8e063e0b150c"",""671256013cda8e063e0b14ec"",""671255f73cda8e063e0b1490""]","[{""questionId"":""671255f03cda8e063e0b1439"",""userAnswer"":""671255f03cda8e063e0b143a"",""isCorrect"":true,""_id"":""6715348ea2ce13f674a3606b""},{""questionId"":""671256033cda8e063e0b14fc"",""userAnswer"":""671256033cda8e063e0b14fe"",""isCorrect"":false,""_id"":""6715348ea2ce13f674a3606c""},{""questionId"":""671256053cda8e063e0b150c"",""userAnswer"":""671256053cda8e063e0b150e"",""isCorrect"":false,""_id"":""6715348ea2ce13f674a3606d""},{""questionId"":""671256013cda8e063e0b14ec"",""userAnswer"":""671256013cda8e063e0b14f0"",""isCorrect"":false,""_id"":""6715348ea2ce13f674a3606e""},{""questionId"":""671255f73cda8e063e0b1490"",""userAnswer"":""671255f73cda8e063e0b1494"",""isCorrect"":false,""_id"":""6715348ea2ce13f674a3606f""}]","2024-10-20T16:49:01.052Z","2024-10-20T16:50:01.052Z",1,20,10,30,true,"6715347da2ce13f674a36059",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","world",1,"[""670ea8680795b442f614b20e"",""67129b35152c3cf929afa34c"",""67129b37152c3cf929afa37f"",""670d5595dc9a3092b38e94c7"",""670d5593dc9a3092b38e9496""]","[{""questionId"":""670ea8680795b442f614b20e"",""userAnswer"":""670ea8680795b442f614b210"",""isCorrect"":true,""_id"":""67153644a2ce13f674a42eae""},{""questionId"":""67129b35152c3cf929afa34c"",""userAnswer"":""67129b35152c3cf929afa34d"",""isCorrect"":false,""_id"":""67153644a2ce13f674a42eaf""},{""questionId"":""67129b37152c3cf929afa37f"",""userAnswer"":""67129b37152c3cf929afa383"",""isCorrect"":true,""_id"":""67153644a2ce13f674a42eb0""},{""questionId"":""670d5595dc9a3092b38e94c7"",""userAnswer"":""670d5595dc9a3092b38e94cb"",""isCorrect"":false,""_id"":""67153644a2ce13f674a42eb1""},{""questionId"":""670d5593dc9a3092b38e9496"",""userAnswer"":""670d5593dc9a3092b38e949a"",""isCorrect"":false,""_id"":""67153644a2ce13f674a42eb2""}]","2024-10-20T16:56:15.315Z","2024-10-20T16:57:15.315Z",2,33,14,29,true,"6715362fa2ce13f674a3fadc",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","current affairs",1,"[""671255e23cda8e063e0b1379"",""671255dc3cda8e063e0b1314"",""671256043cda8e063e0b1504"",""671255dd3cda8e063e0b1325"",""671255df3cda8e063e0b1347""]","[{""questionId"":""671255e23cda8e063e0b1379"",""userAnswer"":""671255e23cda8e063e0b137a"",""isCorrect"":true,""_id"":""67153713a2ce13f674a5a0ca""},{""questionId"":""671255dc3cda8e063e0b1314"",""userAnswer"":""671255dc3cda8e063e0b1317"",""isCorrect"":false,""_id"":""67153713a2ce13f674a5a0cb""},{""questionId"":""671256043cda8e063e0b1504"",""userAnswer"":""671256043cda8e063e0b1506"",""isCorrect"":false,""_id"":""67153713a2ce13f674a5a0cc""},{""questionId"":""671255dd3cda8e063e0b1325"",""userAnswer"":""671255dd3cda8e063e0b1327"",""isCorrect"":false,""_id"":""67153713a2ce13f674a5a0cd""},{""questionId"":""671255df3cda8e063e0b1347"",""userAnswer"":""671255df3cda8e063e0b134b"",""isCorrect"":false,""_id"":""67153713a2ce13f674a5a0ce""}]","2024-10-20T16:59:45.484Z","2024-10-20T17:00:45.484Z",1,20,11,30,true,"67153701a2ce13f674a5a0b7",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","science",1,"[""670ff9bcf023f77d46319d43"",""670ff9bcf023f77d46319d58"",""670d5691dc9a3092b38e9d7f"",""670d5691dc9a3092b38e9d79"",""670d568fdc9a3092b38e9d4f""]","[{""questionId"":""670ff9bcf023f77d46319d43"",""userAnswer"":""670ff9bcf023f77d46319d44"",""isCorrect"":false,""_id"":""67153744a2ce13f674a5a174""},{""questionId"":""670ff9bcf023f77d46319d58"",""userAnswer"":""670ff9bcf023f77d46319d59"",""isCorrect"":false,""_id"":""67153744a2ce13f674a5a175""},{""questionId"":""670d5691dc9a3092b38e9d7f"",""userAnswer"":""670d5691dc9a3092b38e9d80"",""isCorrect"":false,""_id"":""67153744a2ce13f674a5a176""},{""questionId"":""670d5691dc9a3092b38e9d79"",""userAnswer"":""670d5691dc9a3092b38e9d7c"",""isCorrect"":true,""_id"":""67153744a2ce13f674a5a177""},{""questionId"":""670d568fdc9a3092b38e9d4f"",""userAnswer"":""670d568fdc9a3092b38e9d50"",""isCorrect"":false,""_id"":""67153744a2ce13f674a5a178""}]","2024-10-20T17:00:32.638Z","2024-10-20T17:01:32.638Z",1,24,12,32,true,"67153730a2ce13f674a5a149",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","world",2,"[""67129b35152c3cf929afa359"",""67129b37152c3cf929afa38b"",""67114a1c3cda8e063eee92e2"",""67129b37152c3cf929afa391"",""670d5592dc9a3092b38e948a""]","[{""questionId"":""67129b35152c3cf929afa359"",""userAnswer"":""67129b35152c3cf929afa35d"",""isCorrect"":false,""_id"":""6715378da2ce13f674a5a20a""},{""questionId"":""67129b37152c3cf929afa38b"",""userAnswer"":""67129b37152c3cf929afa38e"",""isCorrect"":true,""_id"":""6715378da2ce13f674a5a20b""},{""questionId"":""67114a1c3cda8e063eee92e2"",""userAnswer"":""67114a1c3cda8e063eee92e6"",""isCorrect"":false,""_id"":""6715378da2ce13f674a5a20c""},{""questionId"":""67129b37152c3cf929afa391"",""userAnswer"":""67129b37152c3cf929afa395"",""isCorrect"":false,""_id"":""6715378da2ce13f674a5a20d""},{""questionId"":""670d5592dc9a3092b38e948a"",""userAnswer"":""670d5592dc9a3092b38e948c"",""isCorrect"":false,""_id"":""6715378da2ce13f674a5a20e""}]","2024-10-20T17:01:50.234Z","2024-10-20T17:02:50.234Z",1,16,8,27,true,"6715377ea2ce13f674a5a1f6",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","science",2,"[""670ff9bdf023f77d46319d6a"",""670d5691dc9a3092b38e9d91"",""67129c93152c3cf929afa974"",""670d5692dc9a3092b38e9d97"",""670d5690dc9a3092b38e9d67""]","[{""questionId"":""670ff9bdf023f77d46319d6a"",""userAnswer"":""670ff9bdf023f77d46319d6d"",""isCorrect"":false,""_id"":""671537afa2ce13f674a5a29b""},{""questionId"":""670d5691dc9a3092b38e9d91"",""userAnswer"":""670d5691dc9a3092b38e9d95"",""isCorrect"":false,""_id"":""671537afa2ce13f674a5a29c""},{""questionId"":""67129c93152c3cf929afa974"",""userAnswer"":""67129c93152c3cf929afa977"",""isCorrect"":true,""_id"":""671537afa2ce13f674a5a29d""},{""questionId"":""670d5692dc9a3092b38e9d97"",""userAnswer"":""670d5692dc9a3092b38e9d9b"",""isCorrect"":false,""_id"":""671537afa2ce13f674a5a29e""},{""questionId"":""670d5690dc9a3092b38e9d67"",""userAnswer"":""670d5690dc9a3092b38e9d6b"",""isCorrect"":false,""_id"":""671537afa2ce13f674a5a29f""}]","2024-10-20T17:02:23.071Z","2024-10-20T17:03:23.071Z",1,23,10,29,true,"6715379fa2ce13f674a5a288",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","sports",1,"[""670ff96cf023f77d46319c7d"",""67129c08152c3cf929afa858"",""67114aeb3cda8e063eee9515"",""670eaa290795b442f614b428"",""670ff96bf023f77d46319c65""]","[{""questionId"":""670ff96cf023f77d46319c7d"",""userAnswer"":""670ff96cf023f77d46319c80"",""isCorrect"":false,""_id"":""671537d2a2ce13f674a5a32d""},{""questionId"":""67129c08152c3cf929afa858"",""userAnswer"":""67129c08152c3cf929afa85c"",""isCorrect"":false,""_id"":""671537d2a2ce13f674a5a32e""},{""questionId"":""67114aeb3cda8e063eee9515"",""userAnswer"":""67114aeb3cda8e063eee9517"",""isCorrect"":false,""_id"":""671537d2a2ce13f674a5a32f""},{""questionId"":""670eaa290795b442f614b428"",""userAnswer"":""670eaa290795b442f614b429"",""isCorrect"":false,""_id"":""671537d2a2ce13f674a5a330""},{""questionId"":""670ff96bf023f77d46319c65"",""userAnswer"":""670ff96bf023f77d46319c67"",""isCorrect"":true,""_id"":""671537d2a2ce13f674a5a331""}]","2024-10-20T17:02:58.066Z","2024-10-20T17:03:58.066Z",1,18,9,30,true,"671537c2a2ce13f674a5a319",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","current affairs",2,"[""671255e43cda8e063e0b139b"",""671255ed3cda8e063e0b1413"",""671255f93cda8e063e0b14a9"",""671255f53cda8e063e0b1477"",""671255e63cda8e063e0b13ba""]","[{""questionId"":""671255e43cda8e063e0b139b"",""userAnswer"":""671255e43cda8e063e0b139e"",""isCorrect"":false,""_id"":""671537fea2ce13f674a5a3be""},{""questionId"":""671255ed3cda8e063e0b1413"",""userAnswer"":""671255ed3cda8e063e0b1415"",""isCorrect"":true,""_id"":""671537fea2ce13f674a5a3bf""},{""questionId"":""671255f93cda8e063e0b14a9"",""userAnswer"":""671255f93cda8e063e0b14aa"",""isCorrect"":true,""_id"":""671537fea2ce13f674a5a3c0""},{""questionId"":""671255f53cda8e063e0b1477"",""userAnswer"":""671255f53cda8e063e0b1478"",""isCorrect"":true,""_id"":""671537fea2ce13f674a5a3c1""},{""questionId"":""671255e63cda8e063e0b13ba"",""userAnswer"":""671255e63cda8e063e0b13bc"",""isCorrect"":true,""_id"":""671537fea2ce13f674a5a3c2""}]","2024-10-20T17:03:42.581Z","2024-10-20T17:04:42.581Z",4,82,9,29,true,"671537eea2ce13f674a5a3ab",1
"66f6ca6a4d63eec9a8850973","670c2dc83072f565c25f7022","sports",2,"[""670d563fdc9a3092b38e9c19"",""67114ae93cda8e063eee94eb"",""670d563fdc9a3092b38e9c0c"",""670d5640dc9a3092b38e9c2b"",""67129c09152c3cf929afa870""]","[{""questionId"":""670d563fdc9a3092b38e9c19"",""userAnswer"":""670d563fdc9a3092b38e9c1d"",""isCorrect"":false,""_id"":""67153829a2ce13f674a5a456""},{""questionId"":""67114ae93cda8e063eee94eb"",""userAnswer"":""67114ae93cda8e063eee94ee"",""isCorrect"":true,""_id"":""67153829a2ce13f674a5a457""},{""questionId"":""670d563fdc9a3092b38e9c0c"",""userAnswer"":""670d563fdc9a3092b38e9c0f"",""isCorrect"":false,""_id"":""67153829a2ce13f674a5a458""},{""questionId"":""670d5640dc9a3092b38e9c2b"",""userAnswer"":""670d5640dc9a3092b38e9c2c"",""isCorrect"":false,""_id"":""67153829a2ce13f674a5a459""},{""questionId"":""67129c09152c3cf929afa870"",""userAnswer"":""67129c09152c3cf929afa871"",""isCorrect"":true,""_id"":""67153829a2ce13f674a5a45a""}]","2024-10-20T17:04:25.448Z","2024-10-20T17:05:25.448Z",2,34,9,26,true,"67153819a2ce13f674a5a43d",1
"65b1ebbc90ba2e3794e9696d","66f8fa2cffc6cec786b4fe8d","current affairs",1,"[""6709002d4e073f4b5f9ce028"",""671255fa3cda8e063e0b14b4"",""6709002d4e073f4b5f9ce030"",""671255ea3cda8e063e0b13ee"",""670900294e073f4b5f9cdfe8""]","[{""questionId"":""6709002d4e073f4b5f9ce028"",""userAnswer"":""6709002d4e073f4b5f9ce02c"",""isCorrect"":false,""_id"":""6719e387a2053d89c4357935""},{""questionId"":""671255fa3cda8e063e0b14b4"",""userAnswer"":""671255fa3cda8e063e0b14b5"",""isCorrect"":false,""_id"":""6719e387a2053d89c4357936""},{""questionId"":""6709002d4e073f4b5f9ce030"",""userAnswer"":""6709002d4e073f4b5f9ce031"",""isCorrect"":true,""_id"":""6719e387a2053d89c4357937""},{""questionId"":""671255ea3cda8e063e0b13ee"",""userAnswer"":""671255ea3cda8e063e0b13f1"",""isCorrect"":false,""_id"":""6719e387a2053d89c4357938""},{""questionId"":""670900294e073f4b5f9cdfe8"",""userAnswer"":""670900294e073f4b5f9cdfe9"",""isCorrect"":true,""_id"":""6719e387a2053d89c4357939""}]","2024-10-24T06:04:30.039Z","2024-10-24T06:05:30.039Z",2,53,20,36,true,"6719e36ea2053d89c43578b9",1
"6613f4d7ce72abb1ce9abee2","67156849a2ce13f674a8c7ef","science",1,"[""671a86a9ef1dc9d1c1b57659"",""671bd5c40dca5ff402cfb2e5"",""671a86a7ef1dc9d1c1b57617"",""67169235a2ce13f674c78ef9"",""67169233a2ce13f674c78ec2""]","[{""questionId"":""671a86a9ef1dc9d1c1b57659"",""userAnswer"":""671a86a9ef1dc9d1c1b5765b"",""isCorrect"":true,""_id"":""671c704b0dca5ff402e28135""},{""questionId"":""671bd5c40dca5ff402cfb2e5"",""userAnswer"":""671bd5c40dca5ff402cfb2e8"",""isCorrect"":true,""_id"":""671c704b0dca5ff402e28136""},{""questionId"":""671a86a7ef1dc9d1c1b57617"",""userAnswer"":""671a86a7ef1dc9d1c1b57619"",""isCorrect"":true,""_id"":""671c704b0dca5ff402e28137""},{""questionId"":""67169235a2ce13f674c78ef9"",""userAnswer"":""67169235a2ce13f674c78efc"",""isCorrect"":false,""_id"":""671c704b0dca5ff402e28138""},{""questionId"":""67169233a2ce13f674c78ec2"",""userAnswer"":""67169233a2ce13f674c78ec4"",""isCorrect"":false,""_id"":""671c704b0dca5ff402e28139""}]","2024-10-26T04:30:03.878Z","2024-10-26T04:35:03.878Z",3,13,49,,true,"671c704b0dca5ff402e28134",0
"6613f4a7ce72abb1ce9abe28","67156849a2ce13f674a8c7ef","technology",1,"[""671bd63f0dca5ff402cfb559"",""6717e22374cda7fbcd9147fc"",""671bd63e0dca5ff402cfb545"",""6719367274cda7fbcdb3b2f5"",""671bd63e0dca5ff402cfb53d""]","[{""questionId"":""671bd63f0dca5ff402cfb559"",""userAnswer"":""671bd63f0dca5ff402cfb55b"",""isCorrect"":true,""_id"":""671c704d0dca5ff402e286b5""},{""questionId"":""6717e22374cda7fbcd9147fc"",""userAnswer"":""6717e22374cda7fbcd9147fd"",""isCorrect"":true,""_id"":""671c704d0dca5ff402e286b6""},{""questionId"":""671bd63e0dca5ff402cfb545"",""userAnswer"":""671bd63e0dca5ff402cfb547"",""isCorrect"":true,""_id"":""671c704d0dca5ff402e286b7""},{""questionId"":""6719367274cda7fbcdb3b2f5"",""userAnswer"":""6719367274cda7fbcdb3b2f9"",""isCorrect"":true,""_id"":""671c704d0dca5ff402e286b8""},{""questionId"":""671bd63e0dca5ff402cfb53d"",""userAnswer"":""671bd63e0dca5ff402cfb53e"",""isCorrect"":false,""_id"":""671c704d0dca5ff402e286b9""}]","2024-10-26T04:30:05.905Z","2024-10-26T04:35:05.905Z",4,29,32,,true,"671c704d0dca5ff402e286b4",0
"6613f4cfce72abb1ce9abec1","67156849a2ce13f674a8c7ef","food",1,"[""671a8803ef1dc9d1c1b57832"",""67169288a2ce13f674c78f6b"",""67169286a2ce13f674c78f4d"",""671a8805ef1dc9d1c1b57868"",""67169289a2ce13f674c78f95""]","[{""questionId"":""671a8803ef1dc9d1c1b57832"",""userAnswer"":""671a8803ef1dc9d1c1b57836"",""isCorrect"":false,""_id"":""671c704c0dca5ff402e28398""},{""questionId"":""67169288a2ce13f674c78f6b"",""userAnswer"":""67169288a2ce13f674c78f6f"",""isCorrect"":false,""_id"":""671c704c0dca5ff402e28399""},{""questionId"":""67169286a2ce13f674c78f4d"",""userAnswer"":""67169286a2ce13f674c78f4f"",""isCorrect"":false,""_id"":""671c704c0dca5ff402e2839a""},{""questionId"":""671a8805ef1dc9d1c1b57868"",""userAnswer"":""671a8805ef1dc9d1c1b5786c"",""isCorrect"":false,""_id"":""671c704c0dca5ff402e2839b""},{""questionId"":""67169289a2ce13f674c78f95"",""userAnswer"":""67169289a2ce13f674c78f99"",""isCorrect"":false,""_id"":""671c704c0dca5ff402e2839c""}]","2024-10-26T04:30:04.557Z","2024-10-26T04:35:04.557Z",0,0,36,,true,"671c704c0dca5ff402e28397",0
"6613f49dce72abb1ce9abe07","67156849a2ce13f674a8c7ef","lifestyle",1,"[""671bd8d40dca5ff402cfb879"",""671933f074cda7fbcdb3ae46"",""671a882fef1dc9d1c1b578a5"",""671bd8d10dca5ff402cfb83d"",""671933ef74cda7fbcdb3ae1c""]","[{""questionId"":""671bd8d40dca5ff402cfb879"",""userAnswer"":""671bd8d40dca5ff402cfb87a"",""isCorrect"":true,""_id"":""671c704d0dca5ff402e286a9""},{""questionId"":""671933f074cda7fbcdb3ae46"",""userAnswer"":""671933f074cda7fbcdb3ae49"",""isCorrect"":true,""_id"":""671c704d0dca5ff402e286aa""},{""questionId"":""671a882fef1dc9d1c1b578a5"",""userAnswer"":""671a882fef1dc9d1c1b578a6"",""isCorrect"":false,""_id"":""671c704d0dca5ff402e286ab""},{""questionId"":""671bd8d10dca5ff402cfb83d"",""userAnswer"":""671bd8d10dca5ff402cfb83f"",""isCorrect"":false,""_id"":""671c704d0dca5ff402e286ac""},{""questionId"":""671933ef74cda7fbcdb3ae1c"",""userAnswer"":""671933ef74cda7fbcdb3ae20"",""isCorrect"":false,""_id"":""671c704d0dca5ff402e286ad""}]","2024-10-26T04:30:05.239Z","2024-10-26T04:35:05.239Z",2,8,43,,true,"671c704d0dca5ff402e286a8",0
"6613f4a0ce72abb1ce9abe10","67156849a2ce13f674a8c7ef","technology",1,"[""671a8582ef1dc9d1c1b57484"",""6719367274cda7fbcdb3b2fb"",""6719367874cda7fbcdb3b325"",""6716907ba2ce13f674c78b0d"",""671a8580ef1dc9d1c1b5745f""]","[{""questionId"":""671a8582ef1dc9d1c1b57484"",""userAnswer"":""671a8582ef1dc9d1c1b57487"",""isCorrect"":false,""_id"":""671c704f0dca5ff402e28c51""},{""questionId"":""6719367274cda7fbcdb3b2fb"",""userAnswer"":""6719367274cda7fbcdb3b2fe"",""isCorrect"":false,""_id"":""671c704f0dca5ff402e28c52""},{""questionId"":""6719367874cda7fbcdb3b325"",""userAnswer"":""6719367874cda7fbcdb3b327"",""isCorrect"":false,""_id"":""671c704f0dca5ff402e28c53""},{""questionId"":""6716907ba2ce13f674c78b0d"",""userAnswer"":""6716907ba2ce13f674c78b11"",""isCorrect"":false,""_id"":""671c704f0dca5ff402e28c54""},{""questionId"":""671a8580ef1dc9d1c1b5745f"",""userAnswer"":""671a8580ef1dc9d1c1b57460"",""isCorrect"":false,""_id"":""671c704f0dca5ff402e28c55""}]","2024-10-26T04:30:07.936Z","2024-10-26T04:35:07.936Z",0,0,44,,true,"671c704f0dca5ff402e28c50",0
"6613f4c2ce72abb1ce9abe8b","67156849a2ce13f674a8c7ef","environment",1,"[""671a86cfef1dc9d1c1b576ba"",""671a86ccef1dc9d1c1b57670"",""6719337174cda7fbcdb3ad1c"",""6719337274cda7fbcdb3ad34"",""671bd88e0dca5ff402cfb7f3""]","[{""questionId"":""671a86cfef1dc9d1c1b576ba"",""userAnswer"":""671a86cfef1dc9d1c1b576bc"",""isCorrect"":true,""_id"":""671c704b0dca5ff402e28128""},{""questionId"":""671a86ccef1dc9d1c1b57670"",""userAnswer"":""671a86ccef1dc9d1c1b57672"",""isCorrect"":true,""_id"":""671c704b0dca5ff402e28129""},{""questionId"":""6719337174cda7fbcdb3ad1c"",""userAnswer"":""6719337174cda7fbcdb3ad1e"",""isCorrect"":true,""_id"":""671c704b0dca5ff402e2812a""},{""questionId"":""6719337274cda7fbcdb3ad34"",""userAnswer"":""6719337274cda7fbcdb3ad38"",""isCorrect"":false,""_id"":""671c704b0dca5ff402e2812b""},{""questionId"":""671bd88e0dca5ff402cfb7f3"",""userAnswer"":""671bd88e0dca5ff402cfb7f5"",""isCorrect"":false,""_id"":""671c704b0dca5ff402e2812c""}]","2024-10-26T04:30:03.168Z","2024-10-26T04:35:03.168Z",3,14,46,,true,"671c704b0dca5ff402e28127",0
"6613f4acce72abb1ce9abe37","67156849a2ce13f674a8c7ef","world",1,"[""6717e18b74cda7fbcd91468a"",""671bd6150dca5ff402cfb503"",""671690eca2ce13f674c78b82"",""6717e18a74cda7fbcd914671"",""671690eca2ce13f674c78b88""]","[{""questionId"":""6717e18b74cda7fbcd91468a"",""userAnswer"":""6717e18b74cda7fbcd91468d"",""isCorrect"":true,""_id"":""671c704e0dca5ff402e287cf""},{""questionId"":""671bd6150dca5ff402cfb503"",""userAnswer"":""671bd6150dca5ff402cfb504"",""isCorrect"":true,""_id"":""671c704e0dca5ff402e287d0""},{""questionId"":""671690eca2ce13f674c78b82"",""userAnswer"":""671690eca2ce13f674c78b85"",""isCorrect"":false,""_id"":""671c704e0dca5ff402e287d1""},{""questionId"":""6717e18a74cda7fbcd914671"",""userAnswer"":""6717e18a74cda7fbcd914675"",""isCorrect"":false,""_id"":""671c704e0dca5ff402e287d2""},{""questionId"":""671690eca2ce13f674c78b88"",""userAnswer"":""671690eca2ce13f674c78b8b"",""isCorrect"":false,""_id"":""671c704e0dca5ff402e287d3""}]","2024-10-26T04:30:06.579Z","2024-10-26T04:35:06.579Z",2,8,44,,true,"671c704e0dca5ff402e287ce",0
